문서 번호,제목,질문,위치 고유번호,조회수,질문 날짜
480374296,질문꿈해몽  부탁드립니다,마당을 청소하다가 빳빳한 지폐 세장을 줍는꿈은 무슨 의미인지 답변 부탁드립니다,121504, 46,2025.01.15
480388056,질문고양이가 집에 들어온 꿈해몽 부탁드립니다,고양이가 집에 들어와서 벽에 몸을 숨긴채 저를 빼꼼히 쳐다보는 거예요. 눈은 동그랬으며 하얀색인 것 같았습니다. 저는 어떻게 들어온건지 깜짝 놀랐어요. 다른 이가 고양이를 데리고 나갔고 고양이가 들어온 곳을 찾아보니 옷장? 벽장 안에서 나온 것 같았어요. 고양이 털뭉치가 있었거든요. 다시는 못 들어오게 막고 싶었지만 제 발에 고양이 털이 묻을까 싶어 이따 청소 후 막아야겠다 생각했습니다. 어떤 꿈해몽 일까요. 위협적이지 않았고 아주 깜짝 놀란 것도 아니였습니다,121504, 21,2025.01.14
480347632,질문보령 아파트 게스트 하우스,제가 이번에 친구들이랑 파자마 파티를 하려고 게스트 하우스를 빌릴 예정인데 정보를 하나도 몰라요... 이편한 세상이랑 시티 프라디움 중에서 고르려고 하는데 비용이랑 뭐 예약하는 방법? 이런 것 좀 알려주세요 ㅜ,121504, 69,2025.01.13
480332178,질문~~생년월일 건설현장청소 일당제 일을 할려고 합니다?,안녕하세요 생년월일 ~ 1983.11.12일 남성/여성 ~ 여성 양력/음력 ~ 음력 태어난 시간 ~ 저녁 6시20분 창원에서 건설현장청소.자재정리 일당제 일을 하는게 좋은지 아니면 서울에서 건설현장청소.자재정리 일당제 일을 하는게 좋은지 알고 싶으며 하루라도 빨리 일을 해야겠다는 목표를 세운 이유는 이제 얼마 안있으면 설날인데 설날에 쓸 목돈을 마련하고 싶어서이며 무례한 줄 알지만 로또운 높이기 위해서는 내가 어떠한 노력 을 해야하는지 알고 싶어요 하루라도 빨리 일당제 일을 하고 싶어요,121504, 24,2025.01.13
480265274,질문청라 놀거리,친구들이랑 청라에서 놀기로 했는데 안녕 보드야 에서 놀고 그 주변에 놀 거리있으면 알려주세요,121504, 25,2025.01.11
480246448,질문동대임구역,지하철역에 무인과일가게있지않았나와보니 업네요 ㅠ 다른 곳이었나요 ㅠㅠ 아니면 출구아 달라서 제가 못찾은건가 도착하니 역에서 이상한 낸새 나서 못돌아다니고 올려요..,121504, 8,2025.01.10
480209045,질문남포동 맛집,알려주세요,121504, 20,2025.01.10
480124065,질문청소도 막노동의 일종일까요?,알려주세요.,121504, 30,2025.01.08
480093932,질문청소매니아 영업시간이 궁금합니다,청소매니아 영업시간 궁금합니다 몇시부터 몇시까지 상담할수있나요? 토요일과 일요일도 전화 상담 가능한지 궁금합니다 청소매니아 토요일은 몇시까지 상담 가능한지 이용해보신분 있나요? 제가 이번주 토요일 3시까지 근무라서요,121504, 33,2025.01.07
479969349,질문전주-보령으로 가는 방법,개인사정으로 가족이랑 따로 설때 할머니 뵈러 1/27~1/28 전주에서 보령으로 갔다가 올려고하는데 보령으로 가는편이 없어서요ㅠㅠ 고속버스/기차 이용해서 가는법 자세히 알려주시면 감사하겠습니다,121504, 27,2025.01.04
479956467,질문목욕탕  탕청소알바 어떨까요?,목욕탕에서 탕만청소하는 알바가 올라와서 해볼려고하는데 어떨까요? 혹시 해보신분 계시면 장단점 얘기좀 해주세요,121504, 50,2025.01.04
479901949,질문대천가는길,청주에서 보령대천갑니다 가는길에 들려서 볼만한 곳이있을까요 추천해주세요,121504, 21,2025.01.03
479823604,질문~~건설현장청소.자재정리 모집하는곳 없나요?,안녕하세요 건설현장청소.자재정리 일당제 일자리 많은 지역은 어딘지 알수 있는지 설날에 쓸 목돈을 하루라도 빨리 찾아야 하는데 일단은 3일날 창원 팔용동에 있는 인력사무소에 방문을 해서 건설현장청소 자재정리 일을 하고 싶다고 말씀드리고 싶어요,121504, 361,2025.01.01
479791552,질문여기가 무슨 아파트인가요?,인천 청라동. 해원초등학교에 조금 가까운 것 같아요,121504, 21,2024.12.31
479738459,질문시외버스 청소 하나요?,시외버스 좌석 청소 하나요??,121504, 42,2024.12.30
479492710,질문크리스마스 남포동 카페 식당 추천,남자친구랑 크리스마스에 남포동에 가려고 하는데 놀거리는 남포동에 충분하다고 생각해서 카페나 식당중에 크리스마스에도 사람이 많이 없고 가격이 합리적이며 분위기있는 곳이 있을까요? 맛은 그렇게 중요하지 않구요! 혹시 남포동에 놀거리도 재밌는게 있다면 같이 추천해 주셔도 감사할것 같습니다!! 카페 식당은 당일에 각각 한 번 갈 계획입니당!,121504, 174,2024.12.23
479478259,질문인천 청라 갈만한곳,친구들이랑 크리스마스에 같이 갈곳 찾아요ㅜ 지도 보는데 잘 안나와있구.. 그래서 질문 남겨요 실내고 겨울 느낌 낭낭한 그런곳 찾아요.. 카페 음식점 말구 익사이팅?한 그런곳이요!,121504, 50,2024.12.23
479308755,질문~~건설현장청소 일당제 일자리 모집하는곳 있나요?~~,안녕하세요 창원에는 건설현장청소 일당제 일자리 모집하는곳 있을까요?,121504, 31,2024.12.20
479350640,질문청라2동 주변 대형 스파 뭐있나요 멀어도 상관 없음,헬스장에 피씨방 이런거 딸린 스파 뭐있나요 주변에 청라2동에서 출발해서 3~40분 정도 소요해도 괜찮습니다 정확한 위치로 몇개 알려주세여,121504, 22,2024.12.20
479167605,질문보령 해저터널 드라이브~,보령 해저터널 쪽으로 해서 드라이브를 좀 할까하는데 코스하고 갈만한 맛집 이런거좀 추천해주세요,121504, 36,2024.12.15
479038327,질문~~건설현장청소 여성분들도 할수 있나요?~~,안녕하세요 경남 창원에서 건설현장청소 일을 하루라도 빨리 시작해야 하는데 그 이유는 이제곧 다가올 2025년 1월28일 설날을 맞이해서 돈을 벌어야 하는데 초보자인 내가 과연 잘할수 있을까?잘해쳐나갈수 있을까?라는 생각이 문득 드네요,121504, 25,2024.12.12
479035146,질문~~건설현장청소.자재정리 일은 몇일동안 할수 있죠?~~,안녕하세요 다음주 월요일에 삼성취업컨설팅 담당자분께 문자로 2025년 설날 지나고 가서 비닐 테이프 일을 할수 있는지 알아보고 가능하다고 하신다면 여기서 열심히 비닐 테이프 초보자들이 잘할수 있는 방법을 유튜브 동영상을 본 다음 눈으로 배우고 익혀야 한다는 생각은 항상 머릿속에서 기억해 둬야 할것 같아요 당분간 창원에서 건설현장청소 자재정리 하는 여성분들은 대부분 어느지역에 많은지 알고 싶어요 남들처럼 돈벌고 싶어요,121504, 71,2024.12.12
479010269,질문인천 크리스마스 학생  데이트 추천!!,청라에 사는 고1입니다 여자친구랑 크리스마스 특별하게 보내고 싶어요! 사귄 지는 지금 27일 정도 됩니다 인천에서 놀고 싶은데 학생이 즐길 데이트 코스 같은 거 있을까요?! 부평 문화의 거리나 송도 트리플 스트리트 생각해봤어요!,121504, 39,2024.12.11
478767318,질문대구는 내항기 이해가 되지만 부산은 왜 띄움?,대구야 취한지가 너무 적으니까 없으면 비행편과 취한지가 많은 인천에서 사라고 내항기를 띄우는 거에요? 부산은 왜 띄워요? 36개의 도시를 취항하는데,121504, 37,2024.12.07
481180754,질문급식카드 가맹점 좀 알려주세요,충남 서산 검정색 급식카드인데 사용 가능한 곳이 어디있는지 잘 모르겠어요 여러 게시글 찾아보면서 링크도 들어가고 했는데 충청남도 서산시는 안보이고 죄다 서울 기준밖에 없네요 아시는 분 계신다면 좀 알려주세요,121505, 19,2025.02.01
480700978,질문서산시 집 추천해 주세요,서산 사시는 분들 혹은 토박이분들 제가 이번에 직장 때문에 서산으로 내려가는데 지금까진 원룸 월세살이 하면서 지내왔는데요 이번에 가는 직장에선 좀 오래 있을 예정이라 집을 좀 제대로 구해야 하는데 서산 주거 형성이 어떻게 돼있는지 몰라서요 후보군은 투룸 월세 오피스텔 월세 or 전세 아파트 전세 이렇게 후보군으로 생각 중입니다. 어차피 혼자 살아서 오피스텔 아파트 평수는 제일 작은 대로 들어가도 상관없는데 월세는 50 정도 전세는 대출받아서 1억 이하로 기준 잡고 갈려는데 뭐가 좋을까요?,121505, 23,2025.01.24
480604153,"질문7500분의 1이 몇 ""퍼센트""인지 알려주세요",7500분의 1이 몇퍼 인가요?,121505, 14,2025.01.18
480598053,질문서산에이짐 헬스 어떤가요,에이짐 동문점 괜찮은가요,121505, 19,2025.01.18
480595095,질문서산 폐건물,충남 서산 석림동근처에 폐가 없나요? 담력체험 할만한곳이요 있으면 어딘지좀 알려주세요,121505, 14,2025.01.18
480592810,질문서산 온석동->서산 톨게이트 [카카오t이용요금],가려고 찍어보니 예상요금 4만 얼마 예상 소요시간 30분이상 서산톨게이트 주유소 찍으니 16000원 예상 소요시간 11분 너무 차이가 있고 해서 더 먼 거리인 해미 톨게이트를 찍으니까 시간 23분 요금 2만 얼마 뜨는데 왜 그런지 이유가 있을까요??,121505, 15,2025.01.18
480480903,질문서산 사시는분 질문,서산시청 기준으로 서산시에서 가장 가까운 경기도권 번화가?(똑같은 화성시여도 우정읍같은 깡촌말고 그래도 있을거 다 있는 번화가 기본정도) 가 어디일까요? 일때문에 왔는데 개깡촌 시골 벗어나고 싶네요,121505, 28,2025.01.16
480305640,질문서산당진중에,이사가야하는데 서산이랑 당진중에 어디가 더 낫나요? 인구가 더 많은곳이요,121505, 31,2025.01.12
480297497,질문서산 서일중 예비소집일 언젠가요?,내공 많이 줍니다.,121505, 28,2025.01.12
479929638,질문서산 동문동 코아루 헬스장 몇시까지 해요?,몇시까지 하죠,121505, 33,2025.01.08
480054271,질문고속버스택배 질문,울산 출발에서 충남 서산 도착하는 고속버스는 없나요? 없다면 울산에서 고택보낼 수 있는 충남 서산하고 가장 가까운 터미널이라도 알려주세요,121505, 14,2025.01.06
480007134,질문서산시 여상,서산시에는 서산여상이 있나요?,121505, 21,2025.01.05
479820430,질문서산에서 북동방향은 어디에요?,궁금하네요.,121505, 24,2025.01.01
479797923,질문서산터미널 호공가는 버스있나요?,있으면 시간표하고 번호 좀 알려주세요,121505, 27,2024.12.31
479693144,질문서산에서 대구가는 버스 있나요??,ㅈㄱㄴ 있나요??,121505, 58,2024.12.28
479571842,질문충남 서산 꿈의 학교 질문!!!,충남 서산 꿈의 학교에서는 연애가 가능하나요?? 그리고 꿈의 학교에 대해 자세한 정보들 많이 알려주세요!!,121505, 33,2024.12.26
479422318,질문서산여고 동아리,어떤게 있는지 알려주세요,121505, 50,2024.12.21
479338036,질문서산 결핵검사 병원,이번주 일요일까지 흉부 엑스레이 찍고 검사결과지 제출해야 하는 데 어느 병원을 가야하나요? 당일 발급 가능한 곳으로 추천해주세요. 보건소는 당일발급 안된다고 해서 보건소는 안갑니다.,121505, 40,2024.12.19
479055125,질문서산다이어트약 비대면진료 가능한 곳,예전에 한약 처방 받고 살이 10키로 이상 빠졌었어요. 그런데 아이 낳고 나니 다시 그대로 15키로가 쪄버렸네요. 예전에 지방 살때 개별포장된 다이어트약 먹고 식욕조절도 잘 되었던 것 같은데 서산에는 그런 한의원 없나 싶어서요. 서산 다이어트약 비대면진료 가능한 곳이면 더 좋구요.,121505, 63,2024.12.13
478998200,질문서산고 등교 시간 어떻게 되나요,서산고 등교 시간 몇 시 몇분까지인지 궁금해요,121505, 48,2024.12.11
478861530,질문서산여고 중앙고,어디 가는게 나을까요 여고로 간다면 제 뒤로 40?명 정도 있고 중앙고로 간다면 10명정도 있어요,121505, 58,2024.12.08
478829418,질문서산 부석고등학교 갈 수 있나요?,안녕하세요 예비 1고 입니다 내신은 84인데 부석고등학교에 지원할 예정인데 부석고등학교 갈 수 있나요 제 내신으로?,121505, 24,2024.12.07
478827540,질문서산 늘푸른 오스카빌...,서산 늘푸른 오스카빌 헬스장 한달 이용가격이 얼만가요?,121505, 16,2024.12.07
481094208,질문아산배방에서 평택고덕 IC...,아산배방에서 평택고덕 IC로 통근을 하려는데요. 고덕IC는 경유지고 경기광주 곤지암으로 출퇴근입니다. 배방에서 고덕IC가 평택가는 국도로 가는거 같은데 다닐만한가요? 특히 고덕 진입부터 고속도로 상황은 어떤가요?,121506, 25,2025.01.30
480889169,질문요즘 아산시 기본 택시비용이 어느정도인가요?,,121506, 12,2025.01.26
480891453,질문이천 테르메덴 VS 아산 도고온천 어디 가는게 좋을까요,힐링만하러 갈꺼고 피로랑 근육통 푸는게 목적이며 둘중 고민 중인데 어디로 가는게 좋을까요?,121506, 12,2025.01.24
480830528,질문아산 온양여중,폰 사용 가능한가용? 체육복 등교 가능한가영 교복위에 사복착용 가능한가여~ 123학년 동 다른가여 매점잇나염,121506, 38,2025.01.23
480771942,질문아산 신창 모아엘가 2차 옆 대형마트 생긴다고 하던데,마트 이름이 어떻게 되나요 ?,121506, 12,2025.01.22
480606357,질문배방역 1호선 바다,안녕하세요 중3 애들끼리 바다가고싶은데 배방역1호선에서 바다가는법 없나요? 바다가 너무 가고싶어요,121506, 15,2025.01.18
480601326,질문아산시에 고도근시 양안복시가 있어도,전문적인 자격증 지식이 없어도 할 수 있는 일이 혹시 있나요? 감당할 수 있는 수준의 짐을 적재하라는 건 하겠는데 엄청 빠르게 정품과 불량품을 구분해서 분리하라던가 손이 엄청 빨라야 한다던가 솔직히 자신이 없네요 박스 자동 붙이기가 아닌 경우 박스 붙여주고 물건 채워지면 완봉해서 파렛트에 적재하는 것 정도가 한계라서 말이죠 그리고 다 채워진 파렛트를 구석에 정리하고(지게차 말고 다른 것인데 명칭은 모르겠네요)남들보다 적게 받아도 좋으니 보조로 일하고 싶은데 능력이 안되네요 자차는커녕 면허도 없어서 통근차량이 있어야 하고 너무 오래 쉬었더니 세월의 직격타에 원래부터 있던 시력 문제 운동부족으로 진짜 일 할 수 있는 상태가 아니지만 당장 소액이라도 근근히 벌지 않으면 안되는데 동료들 못 알아보는 인식장애에 일을 제대로 해놓고도 본인이 제대로 했는지 못했는지 구분 못하는 판단력 진짜 골치네요 보너스 제외하고 온전히 법정 최저임금만 받아도 좋으니 제가 할 수 있는 일이 있었으면 좋겠네요,121506, 10,2025.01.18
480484991,질문여기 어디 어린이집 유치원인가요??,어디 어린이집 유치원인지 아시분 계실까요??,121506, 39,2025.01.18
480559971,질문탕정 근처 06년생 !,탕정으로 일때문에 이사온지 얼마 안됫는데 친구 사귀는법좀요 ! 탕정에 계신분들중에 친해지실분 주말이나 일끝나고 커피라도 한잔 하실분 계신가요 일 운동 집 하니까 너무 심심합니다 ㅠㅠ,121506, 15,2025.01.17
480414329,질문파라다이스 도고 학생증 지역주민,파라다이스 도고 가는데 지역주민 혜택 인증으로 학생증 가져가도되나여? 잘 아시는 분만 답변 부탁드립니당,121506, 14,2025.01.14
480359610,질문순천향대 특수교육학과 종합 전형 최저랑 면접 있나요??,,121506, 19,2025.01.13
480284806,질문아산 둔포에서 천안...,아산 둔포에서 천안터미널 힌번에 가는 버스 잇나ㅛ??,121506, 20,2025.01.11
480218989,질문배방고질문드립니다,배방고 폰 걷나요?,121506, 16,2025.01.10
480068361,질문술집 질문,아산에 술집 늦게 새벽까지 오래 하는데 있나요 용화동 신용화동쪽 말고요 신창이나 터미널이요,121506, 24,2025.01.08
479877742,질문충남 아산 에이치케이기업,충남 아산에 에이치케이기업 연락처 아시는분 계실까요? 대표자는 이기홍 입니다 사업자는 조회해보니 정상 사업자로 나옵니다 충청남도 아산시 음봉면 음봉로 807 2층 204호 요주소인데요~~~ 1년반째 운반비를 입금을해주고 있지 않는데 연락처를 알지못해 연락을못하고 있습니다 어떻게 알수있는 방법 아실까요?,121506, 9,2025.01.02
479634718,질문ps 포트 모종판 매입하는곳 전라도,저희는 김제에있는 고물상입니다. 모종판 매입하는곳을 찾고있습니다.,121506, 13,2024.12.27
479599128,질문아산 탕정자이 분양권 프리미엄 얼마나 예상되나요?,아산탕정자이 퍼스트시티는 12월 30일에 당첨자 발표가 나는데 바로 팔면 얼마나 프리미엄이 붙을까요? 아직 당첨이 된건 아닌데 궁금하네요!,121506, 353,2024.12.26
479509070,질문충남 아산시에 세렉보유치과,안녕하세요 아산에 치과 세렉장비보유치과 있을까요?,121506, 30,2024.12.24
479508027,질문아산 영어회화 학원 추천해주세요!!,제가 영어로 프레젠테이션하고 질의응답이나 외국인과 소통할 수 있는 영어능력을 갖춰야하는데 영어회화학원부터 다녀볼려구요! 그래서 아산에 영어회화 학원 추천해주실만한곳이 있을까요? 일단 토킹어바웃잉글리쉬 리버티영어회화 마스터플랜 HS어학원 이렇게 찾아봤는데 어디가 제일 괜찮은지 알려주세요ㅠㅠ 감사합니다!!,121506, 25,2024.12.24
479239448,질문아산 중국집 질문,아산 득산동에 있는 미친짬뽕 오늘 영업 하나요??,121506, 14,2024.12.17
479221500,질문안녕하세용 충남예고 1학년입니당,미술과인데 인원이적고 내신따기 어려워서 아산에있는 이순신 고등학교로 전학가려는디 탁월한 선택인지 아닌지 판단해주세요 그리구 등급이 많이 오를까요 참고로 미술과는 56명입니다,121506, 37,2024.12.17
479077244,질문아산 전국구 고등학교 모집,광주 사는 16살인데 제기 광주에 있는 고등학교 다 떨어질것같아서 선생님이 전국구로 모집하는 고등학교를 알아보라는데 아산에 전국구로 모집하는 고등학교가 있나요?,121506, 26,2024.12.14
479088887,질문아산시 체육관 대여,이번주 일요일에 체육관 대여 되는곳 있나요..? 최대한 빨리요! 채택 1초만에 해드려요,121506, 14,2024.12.13
479009088,질문아산역에서 전철 첫차 서울역 가는게 몇시차인가요??,아산역 ---> 서울역 가는 전철이 첫차가 몇시인가요?? 그리고 서울역에 도착하는 시간이 몇시인가요??,121506, 21,2024.12.11
478910694,질문아산에  막걸리   효모 파는곳 알려주세요,막걸리 만들기 하려는데 막걸리 만들때 효모 어디서 파는지 알려주세요,121506, 28,2024.12.11
478911155,질문온양에   원단파는곳 어디서  파나요?,원단파는곳 알려주세요,121506, 24,2024.12.11
481319149,질문천안 관광지 3곳 추천 부탁드립니다.,,121507, 10,2025.02.03
481317560,질문천안여자상업고 경쟁률...,천안여자상업고 경쟁률 높나요? 내신 어느정도 되야할까요,121507, 11,2025.02.03
481307223,질문북일고 붙고 8~9등급 맞기 VS 북일고 불합격하기,이중에 누가 그나마 나아요? 전자) 북일고 턱걸이으로 붙고 전교에서 바닥치기 VS 후자) 북일고 불합격하고 평준화일반고가기,121507, 12,2025.02.03
481301573,질문천안 두정역에서 잠실역까지 도착 시간,제가 오전 11시쯤까지 잠실역 도착 해야 하는데 몇시쯤 출발(두정역 타는)하는게 좋을까요?,121507, 16,2025.02.03
481299767,질문천안정형외과 주말에도 하는 곳 있나요?,주말에도 진료하는 천안정형외과 있을까요? 발목을 다쳐서 치료를 받아야 하는데 평일에는 시간이 도저히 안 나네요ㅠ 주말에 진료 가능하고 치료 잘하는 곳 있으면 추천 부탁드려요!,121507, 10,2025.02.03
481291072,질문천안 불당동 모나크 빌딩,거기 무슨 뷰티샵 있었던 걸로 기억하는데 이름이 뭐였죠..?ㅠㅠ,121507, 11,2025.02.03
481286512,질문성환 이편한에서 성환고 버스 알려주세요,성환 이편한 아파트에서 성환고 갈 수 있는 버스 노선 알려주세요,121507, 11,2025.02.03
481282589,질문천안 놀만한곳,친구들이랑 천안 신세계백화점 쪽으로 놀러가는데 놀만한곳 추천해주세요,121507, 26,2025.02.03
481275673,질문천안 신세계 안산 시외버스 시간표,최근 안산 버스 시간표 가지고 있는 분 계실까용? 최대한 막차타려는데 시간표를 못 구해서요ㅠ 천안 신세계백화점 버스 시간표 아시는 분 있으시면 부탁드립니다!!,121507, 26,2025.02.03
481271817,질문천안 두정동 엔틱정 헌팅포차 인가요?...,천안 두정동 엔틱정 헌팅포차 인가요? 급합니다.,121507, 17,2025.02.03
481270104,질문천안 신경외과 추천,박동성 이명때문이 신경외과에 가보려고 하는데 천안에 있는 신경외과 중에 제일 잘 봐주고 친절한 병원 추천해주세요,121507, 16,2025.02.03
481269891,질문천안 단국대 병원,저녁시간 다 돼서 입원할 시 병동에서 얘기하고 환자랑 저녁먹으러 잠깐 외출 되나요??,121507, 14,2025.02.03
481261258,질문천안 콩알금 한돈,안녕하세요~ 금테크 목적으로 콩알금 구매하려고하는데요 저렴한곳 있을까요 전화하는 곳마다 가격이 다르더라구요.... 아시는곳 있으시면 추천해주세요 ~,121507, 11,2025.02.02
481244148,질문천안 시청 공사,보건소도 못가나여? 어디로 들가야되나여,121507, 19,2025.02.02
481171175,질문불당중에서 두정중으로 전학가능할까요?,제가 이번에 불당동에서 살다가 성성동으로 이사가게됐는데 불당중에서 두정중으로 전학이 가능한가 싶네요 좀 찾아보니까 학군이 달라서 불가능한건 아닌거 같은데 가능할까요?,121507, 31,2025.02.02
481225533,질문천안미용실 추천해주세요,너무 비싸지않은곳이였으면 좋겠어요 뭐가 어울리는지 알려주는 퍼스널 미용실 같은곳이 천안에 있을까요? 그냥 잘하는 미용실에가서 어울리게 커트해달라고 하면 결과가 괜찮을까요… 추천해주세요,121507, 16,2025.02.02
481221284,질문천안 81번 버스,제가 어제 버스에서 지갑을 두고 내린 거 같은데 버스 회사 전화번호 알려주세요ㅜㅜ,121507, 11,2025.02.02
481206501,질문천안오성고등학교,이번에 천안오성고등학교에 입학하는데요 고데기 가져가는게 규정에 걸리나요?,121507, 10,2025.02.01
481198427,질문천안 버스 일요일 운행...,천안 버스 일요일 운행하나요..?? 천안종합터미널가는 버스요!,121507, 15,2025.02.01
481191536,질문천안 가스안전 교육원,천안에 가서 보름정도 교육예정인데 혹시 출퇴근할 좋은 호텔이 있을까요?,121507, 17,2025.02.01
481182064,질문천안 북일여고 전학,천안 북일여고로 전학가고 싶은데 이사 안가고 기숙사 생활로 전학 갈 수 있는지와 내신 따기 어려운지 학교생활은 어떤지 궁금하고 교복은 자율화라고 나오긴하던데 자율화가 맞는지 궁금합니다.,121507, 32,2025.02.01
481179579,질문천안에서 전주,천안 종합터미널에서 시외버스 타고 전주 갈려고 하는데 이마트 있는 백화점 안에서 타는거 맞나요!?,121507, 20,2025.02.01
481156298,질문천안 터미널쪽 시내 버스 140번 기점출발 타는 장소...,천안 터미널쪽 시내 버스 140번 기점출발 타는 장소가 도대체 어디일까요? 1번 타는곳이라는데 고터 앞엔 2번만 있고 1번은 보이질 않아서 뺑뺑 돌다가 신부청광까지 가서 탔어요ㅠ 상세히 좀 알려주실분ㅠㅠ 부탁드립니다ㅠ,121507, 19,2025.01.31
481155036,질문천안 고등학교 추천,이번에 천안으로 전학 가는 고2인데요ㅠㅠ 타지역이라 아는 정보가 하나도 없어서 그런데 내신 따기 좋은 학교는 어디인지 아시는 분 있나여….ㅠㅠ그 외에도 천안에 있는 고등학교 특징도 같이 추천해주셍요ㅠㅡㅠ,121507, 14,2025.01.31
481133232,질문원주정도면 천안 아산 예산군 중에?,강원도 원주 정도면 규모가 천안 아산 예산군 어디랑 비슷한 수준인가요? 일단 천안은 서울이나 다를게없고 아산이랑 비슷한 수준인가요?,121507, 58,2025.01.31
481132550,질문천안 꽁뜨카페 폐업했나요?,재작년에 남자친구랑 갔다가 오랜만에 가서 똑같은 장소에서 사진 찍고 싶어서 꽁뜨 위치 다시 찾아보는데 안 나와서요 폐업햇나요?ㅠㅠ,121507, 23,2025.01.31
481115043,질문천안에 있는 백화점 중에 악기점 있나요?,신세계나 갤러리아 매장 안에 악기점 있나요??,121507, 21,2025.01.30
481114020,질문천안 헌팅포차,천안에 헌포 없나요?,121507, 29,2025.01.30
481096325,질문아버지랑 천안역 가고 있는데 맛집 추천해주세요~,병천순대 맛집이랑..또 근처에서 뭐할 게 있을까요???뚜벅이입니다.,121507, 21,2025.01.30
481067578,질문천안에 아웃소싱 하는데 있나요?,다음달 부터 1달동안 쉬는데 일자리 구할려로 하는데 구하기가 쉽지 않더라고요. 아는데 있으시면 혹시 알려주실수 있으시나요?,121507, 13,2025.01.29
481044786,질문천안역에서 천안신세계뱍화점 근처 지하철로 어케 가나요?,질문 그대로 입니다 제가 천안을 가기로 했어요 도고온천에서 천안역에 내리면 바로 지하철 있자나용 그거 타고 천안 신세계근처에 지하철 역 있나요? 만약있다면 걸어서 몇분 걸리나요? 5분 정도 거리인가요?,121507, 30,2025.01.28
481031288,질문천안 신부동에서 홍대입구역 개쳐빠르게가는법,천안 신부동에서 홍대입구역 개쳐빠르게 가는법좀 알려주세요,121507, 26,2025.01.28
481025053,질문아산에서 천안까지 용달 얼마 할까요?,아산 기숙사에서 천안으로 이사 가는데 짐이 박스 4개 정도만 있어서 용달만 하려고 하는데 가격 아시는 분 있으신가요? 혹시 아시는 업체 있으시면 답변 부탁드립니다ㅠㅠ,121507, 34,2025.01.28
481020561,질문천안에서 대전 신검장...,천안에서 대전 신검장 기차랑 버스중에 뭐 타고 가야 더 빠른가요??,121507, 22,2025.01.28
481017847,질문천안 범퍼복원 잘하는곳 아시는분있나요,고수님들 부탁합니다,121507, 15,2025.01.28
481013130,질문천안 동남구에서 가볼만한곳 추천해주세요,천안 동남구에서 남녀무리 8명이서 놀만한곳 찾아주세요 나이는 17살입니다,121507, 14,2025.01.28
481009597,질문천안 신당고 정보,신당고 이번에 입학 하는데 치마 방학 때 줄이고 입학 하자마자 입어도 되나요 2학년 3학년 선배들이 꼽 안 주나요 재학생 분들이 알려주셧으묜 좋겠어용 신당고 장점이랑 단점 잇으면 알려즈세용,121507, 35,2025.01.27
481000983,질문천안제일고vs천안공고,천안제일고 스마트팜과와 천안공고 기계과중에 고민하고 있는데 스마트팜과에서 산업설비도 배우고 한다고 해서 평소에 농업에도 관심이 좀 있었던 편이라 가려고 하는데 천안공고도 지금 고민중이어서요 나중에 대학 진학보단 취업 생각하고 있습니다(부사관) 어디가는게 좋나요??,121507, 17,2025.01.27
480998329,질문천안 중앙고...,천안 중앙고등학교 관련 질뮨입니다. 1.과학중점학교인가요? 2.남고인가요? 3.갓반고인가요?ㅈ반고인가요?,121507, 17,2025.01.27
480993995,질문천안출입국센터,대체 니들은 불체자 신고한지기 언제인데 쳐 잡아가질 않냐?정확한 주소도 알려줬는데 오죽하면 불체자가 그럴까 신고해라 신고해 잡나보나 해라해,121507, 16,2025.01.27
480980055,질문동남유치원 정원이 다 찼다는데,청주시 동남지구 유치원 또 있나요,121507, 16,2025.01.27
480876911,질문천안 광덕 토굴스님?,안녕하세요 혹시 천안 암자 잘 아시는 분들 중에 광덕사 가기 전 암자 일명 토굴이라고 부르는 곳에 기거하셨거나 지금도 기거하신다면 성은스님 이라고 아시는 분이 계실까요? 토굴스님이라고도 합니다.,121507, 25,2025.01.27
480939098,질문천안 월봉고 동아리,월봉고 동아리 몇개있나요??? 있다면 대충 뭐뭐있을까요???,121507, 38,2025.01.26
480938567,질문천안 신당고에서 두정역까지 어떻게 가나요?,천안신당고에서 두정역까지 어떻게 가나요 학원이 두정동인데 어떻게 가야할 지 모르겠네요 ㅜㅠ,121507, 33,2025.01.26
480913971,질문천안 중앙 시장,펜타포트쪽에서 중앙시장 가려는데 버스편 추천좀요,121507, 17,2025.01.25
480913935,질문천안시 신부동 치과 진짜 양심있는 치과좀 추천해주세요,천안시 동남구 신부동쪽 치과 제대로된 곳좀 추천해주세요 광고 홍보는 보면 아니까 노력하실 필요없으시고 진짜 리뷰보고 여러군데 가봤는데 편차가 크고 과잉진료 느낌이 많이 나서 실망도하고 어떻게 엑스레이 비용 하나마저 이렇게 제각각인지 동네고 터미널이고 진짜 믿을만한 곳 없을까요???,121507, 11,2025.01.25
480909060,질문천안 칠순 상차림 무료...,천안 칠순 상차림 무료인 식당있나요?? 대부분 최소 인원 10인이상이어야한다는데 저희는 그냥 가족끼리 할거라 4-5명 정도밖에 안되서요,121507, 23,2025.01.25
480890744,질문천안 논밭 남아있나요,천안에도 시골 쪽 외진 곳 가면 논 밭 남아있나요? 시골길같은거요,121507, 19,2025.01.24
