문서 번호,제목,질문,위치 고유번호,조회수,질문 날짜
485215217,질문25년이지낫네요 혼자키운아들이 아부지꼭봅고싶다네요,충남부여군용암리 아드님이 아버지 정근용을찾읍니디ㅡ마을이름이뜨실마을이엿다는뎨 난너무어렷고 아버지가엄마버리가저랑계속살왓는데 꼭법고싶네요,121510, 20,2025.05.14
484476382,질문비좀그만왓으면 하루종일비오네요ㅠㅠ경기도 포천시 포천동,,121510, 22,2025.04.22
484073938,질문도롱뇽 같아 보이는데 이게 뭘까요?,근처에 산에서 내려왔나? 검지손가락 정도 길이에 갈색이에요,121510, 22,2025.04.10
484072221,질문현재 부여 세도 유채꽃 만개 했나요?,부여 세도 유채꽃 예쁘게 다 만개 했을까요?,121510, 67,2025.04.10
483961073,질문드론으로 댐 주변촬영 및 사찰촬영 질문드립니다.,제가 군위군에 위치한 삼존석굴 인근 풍경과 군위댐 주변 공원인 일연공원 및 댐 언덕이 보이는 그 넘어 저수지 까지 촬영할 예정인데요 혹시 이 두곳이 촬영 금지구역인가요? 앱상에서는 금지구역이 아니긴 한데요! 좀 애매해서요 질문1. 삼존석굴 주변 절 풍경 촬영 가능한가요? 질물2. 군위댐과 일연공원이 이어져 있는데요 댐 부분이 보여도 괜찮나요? 질문3. 댐 너머로 저수지 촬영은 가능한가요? 앱상에서 금지구역만 아니면 된다지만 조금 불안한 부분이 있어서요,121510, 48,2025.04.07
485286079,질문충남서천 내과 위치 질문,서천에 위엔장내과의원이랑 그 위에 정형외과의원있었는데 오늘가보니 이전한건지 임대로 나왔네요 이전한건지 폐업한건지 알려주세요,121511, 26,2025.05.17
485133507,질문Gs25 반값택배 언제올까요? ㅠ,운송번호 210466707684 내일 오후 3시에 일주일 출장가게되서 ㅠ 급합네요. 받을곳이 충남서천입니다. ㅠ 대구>>>충남서천,121511, 33,2025.05.12
484043722,질문CJ대한통운584676630593,충남 서천인데 왜 대전이였다가 다시 서울로 가나요..? 오늘까지 받아야하는데 ㅠㅠ,121511, 16,2025.04.09
484806251,질문충청도 종친이름으로  선산사고 묘정리한다고,돈뜯어가더니 우리할아버지 어미묘는 엉망이고 최근죽은사람은 공원묘지에 묻는데 기가막히네요. 충청도사람들 사기친거냐? 우리아비한테? 내아이 목천 상록리조트 귀신의집에서 이상한일 있었고 이수아파트에살던 조카 대충 봐준것들 그때는 애도 찾고 해서 넘어갔는데 너희들 아동성폭행에 평생돈뜯은 시발것들인가보다. 내가 ㄷㅇ시간강사나다 ㅁㅅㅇ이년이 학생자살건 내게 뒤집어씌우고 그전에 그인간들이 한말. 학교에서 사고나면 신입이나 시간강사나 이런사람들에게 뒤집어씌운다고했었어. 생전 안찍던 시간강사한테 앨범사진을 찍으라한것도 이상하고. 그사진이 나보다 ㅁㅅㅇ닮은것이 더 이상하고 날 ㅁㅅㅇ처럼 몰아갔던거같아. 민씨들에게 고함. 바로잡고 보상하라. 나는 학생자살자체가 쇼크였어서 내가 안가르치는반애였지만 오랜기간 상심했었다. 또 내아이도 내가정도 내부모가정도 엉망이되었고 쓰레기개새끼들 말도 안되는짓거리도 참았다. 너희들이 보상할때다. 인간이란걸 증명하라. 내게 거머리처럼 붙어있는것들은 떨어지라. 내 부모묘에 손댄것들 충청도 종친들 묘하고 선산어쩌구한것들 너희들을 역사의 사기집단으로 고발하기전에 당장 보상하고 너희들은 내가 겪은 고난을 걸어라 똑같이 관악농협 미친년 국민은행싸용점미친년 나와내가족사칭한 정신병자 미친것들 살인자년놈들 드러나라.,121512, 155,2025.05.02
484566597,질문꿈 해몽해주세요!!,꿈 속에서 학원 자습시간에 모르는 아저씨가 기름통이랑 라이터를 들고 들어와서는 자신 몸에 있는 화상 흉터를 보여주며 나만 당할 순 없다는 식으로 말하길래 경찰에 전화했는데 그 아저씨가 폰을 뺏어서 끊고 내가 죽는 한이 있어도 니년은 똑같이 만들거라면서 몸에 불을 붙이려는 꿈을 꿨어요. 저항을 심하게 해서 몸에 불이 붙지는 않았지만 이게 따로 해몽이 있을지 궁금해뇨!!,121512, 45,2025.04.25
485482319,질문하국유통 배달시간,한국유통 예산점 배달가능시간이어떻게되나요.,121513, 12,2025.05.23
485107002,질문충남 예산군 특산품이 무었이 있나요?,알려주세요,121513, 36,2025.05.11
484591524,질문예산예화여고,예산예화여자고등학교에 대해 알고싶어요 1. 공무원 반이 있나요? 2. e-비즈니스과 자세히 알려주세요 3. 내신 받기 쉬울까요? 4. 기숙사 방배정은 어떻게 하나요? 이 외에도 알고 계신 게 있다면 공유해주세요!,121513, 37,2025.04.27
484317925,질문원데이임플란트,윗이빨이고 보이는부분6개 치료해야하는데 원데이임플란트로하면 가격 어느정도 나올까요 한번에는 가능한가여,121513, 55,2025.04.17
484142465,질문예당저수지 단체40명 노래방기계식당?,예당저수지 단체석40명 노래방기계 있는 식당 있을까요? 2025년 5월17일 토요일입니다. 식사하고 한잔하면서 노래도 부를수있는곳,121513, 14,2025.04.12
484132466,질문신양에서예산가는시간표좀알려주세요,,121513, 23,2025.04.12
485185202,질문홍성에서 청양가는 시간표 최신버전으로,안녕하세요 말그대로 홍성에서 청양가는 시간표 25년도 시간표가있을까요? 반대로 청양에서 홍성가는 시간표도 25년도꺼로 있을까요? 찾아봐도 다 옛날꺼라서 시간표가 다틀리네요 궁금합니다,121514, 69,2025.05.14
483869248,질문청양투어패스,안녕하세요 청양투어패스를 이용하려면 어떻게 하나요? 가격은 얼마인가요?어떻게 구매하여야 하나요?,121514, 57,2025.04.04
485575143,질문태안에서 서산가는 버스 시간표 알려주세요,막차 몇시인가요?,121515, 16,2025.05.26
485496703,질문티머니 GO 환불,이거 내일 대전 가야해서 버스 티켓을 사고 봤는데 출발지를 잘못 작성해서 환불했는데요. 이게 좀 오래 걸리더군요 환불을 취소는 못하나요,121515, 13,2025.05.23
485289408,질문조개 해루질 시간이 언제가 적당할까요?,5월31일 물때시간입니다 해루질 하기 좋은시간때가 언제일까요?,121515, 56,2025.05.17
485231065,질문태안 5월 꽃축제 가족과 함께 즐길 수 있는 활동은?,저는 5월에 가족과 함께 태안으로 꽃축제를 방문하려고 계획 중입니다. 태안에서는 다양한 꽃 관련 축제와 이벤트가 열린다고 들었는데 구체적으로 어떤 활동들을 할 수 있는지 궁금합니다. 예를 들어 꽃을 배경으로 한 사진 촬영 꽃 관련 체험 활동 또는 지역 음식을 맛볼 수 있는 기회 등이 있는지 알고 싶습니다. 또한 어린아이들도 함께 즐길 수 있는 안전한 활동이나 특별한 주의사항이 필요한지도 궁금합니다. 태안 꽃축제에서의 가족 단위 방문객을 위한 추천 활동이나 팁이 있다면 공유해주시면 감사하겠습니다.,121515, 62,2025.05.15
485140893,질문23:36 ( 76) ▼-526 해루질 하기 좋나요?,태안쪽 물때 표 입니다. 초보라서 잘 몰라서 야간 해루질 좋은 물때 인가요?,121515, 24,2025.05.12
484943302,질문태안 비데 있는 화장실 어디 있나요???,제가 태안 여행왔는데 비데없이는 똥을 못싸서 비데 있는데를 찾고있습니다. 음식점에 딸린데도 좋고 어디던지 비데 사용할수있는데 있으면 알려주세요!!,121515, 24,2025.05.06
484855689,질문충남 태안 새빛마을,충남태안 새빛마을 체육관 외부인도 사용가능한가요?,121515, 28,2025.05.05
484830055,질문수원 이원화캠 대학,서울에 본교가 있고 수원에 이원화 캠퍼스가 있는 학교는 성균관대학교 말고 어떤 학교가 있나요?,121515, 67,2025.05.02
484826908,질문오늘 밤에 태안 해루질 가능 할까요?,알려주세요.,121515, 24,2025.05.02
484757426,질문2025 태안 튤립축제 방문하기 좋은 시기 언제인가요?,안녕하세요 저는 초등학교 자녀를 둔 부모입니다. 다가오는 2025년 태안 튤립축제에 가족들과 함께 방문하려고 계획 중입니다. 아이들이 튤립을 보며 자연과 가까워질 수 있는 기회를 제공해주고 싶은데 축제 기간 동안 가족 단위 방문객들을 위한 특별한 프로그램이나 편의시설이 마련되어 있는지 궁금합니다. 또한 입장료와 주차 관련 정보도 알고 싶습니다. 가족 모두가 즐거운 시간을 보낼 수 있도록 유용한 팁이 있다면 공유 부탁드립니다.,121515, 37,2025.04.30
484673245,질문오랜 친구를 찾습니다 (안동?태안?),안녕하세요. 안동과학대학 의약품분석과 12학번이었던 황은지라는 친구를 찾고 있습니다. 아마 1학년 2학기 또는 2학년 1학기 즈음부처 학교를 안 나온걸로 알고 있어요 (전 1학기하고 군휴학해서 나중에 전해들었어요) 조용한 성격이었고 동글동글한 흰 얼굴에 안경을 착용했으며 키가 많이 작은 편이었습니다. 당시 친구 없이 혼자 다니는 경우가 많았던 친구라 연락할 수단이 전혀 없습니다. 출생지는 충남 태안이라고 들었습니다. 안동에 흔히 볼 수 없는 지역사람인지라 기억에 많이 남았네요 또 제게 악의 라는 책을 빌려가서 자기 카카오스토리에 책 사진을 올린게 기억납니다 (지금은 카스에도 이 친구가 안 나오네요) 이 친구 성격상 SNS도 하지 않을 것 같고 연락처나 주변 친구들도 몰라서 혹시나 하는 마음에 이렇게 글을 남깁니다. 혹시 이 분을 기억하시거나 소식을 아시는 분이 있다면 아주 작은 단서라도 알려주시면 정말 감사하겠습니다. 정리 이름:황은지 나이:93년생 특징:키가 작고 동글동글한 얼굴형에 흰 피부 안경은 썼었음 학교:안동과학대학 의약품질분석과 12학번(졸업유무는 모름) 고향:태안 솔직히 이때 같은 반이었던 사람은 이정도 말하면 누군지 다 알겁니다 결혼해서 잘 살고 있어도 좋으니 소식이라도 전해줬으면 좋겠네요 감사합니다.,121515, 31,2025.04.29
484678939,질문태안 가족이랑 가기 좋은 애견 동반 카페 추천해주세요!,태안 여행 중 가족들과 반려견을 함께 데리고 갈 수 있는 카페를 찾고 있습니다 . 실내에서 반려견과 함께 있을 수 있는 공간이 분리되어 있고 편안한 분위기에서 커피와 디저트를 즐기고 싶습니다 . 또한 강아지를 위한 간식이나 시설이 잘 갖춰진 곳이면 더욱 좋겠습니다 . 추천해주실 만한 카페가 있을까요 ?,121515, 61,2025.04.28
484010002,질문태안 세계튤립꽃박람회 주차장이나 주변 먹거리 질문이요,태안 세계튤립꽃박람회 이제 시작인거 같은데 혹시 주변 먹거리나 주차시설은 어떤가요?,121515, 69,2025.04.08
483935385,질문태안여고에 관한 것!?,태안여고 비교적 내신 따기 어려울까요? 쉬울까요? 태안여고 대학교 잘 보내나요?-?,121515, 14,2025.04.06
483836209,질문태안 워크샵 예정인데 도움말씀 좀 부탁드립니다.,안녕하세요. 5월 16~17일 회사 워크샵(약 100명) 예정입니다. 회사 소재지는 서울 영등포이고 버스 대절해서 이동 태안에서 놀거리로 독살체험ATV 체험 등 조식 바베큐는 숙소 연계 직원분들이 차려주고 치워주시는 서비스 독살체험 후 잡은 생선 회매운탕 상차림 위 조건에 부합하는 숙소를 찾았으나 문제는 숙소위치에서 독살 및 ATV 체험장까지 이동하는 픽드랍 서비스가 되지 않아 많은 인원이 이동하는데 어려움이 있고 서울에서 이동하는 버스에 추가금을 지불하고 이용 하자니 바닷물에 젖은 사람들이 이용하기에는 어려움이 있는듯 합니다. 또독살&ATV 체험장에서 가까운 숙소를 알아보니 인원수가 많아 여러 숙소에 뿔뿔이 흩어져서 묵어야 하고 저녁에 다같이 모여 술 한잔 하기에는 열악한 환경이네요. 기존에 알아본 숙소(신두리)로 하되 이동하는 부분에 있어서 도움을 주 실수 있는 태안 지역 업체나 연계되는 곳을 아는 분이 계시다면 답글 부탁 드립니다 !,121515, 18,2025.04.03
483755191,질문2025 태안 세계튤립꽃박람회,이번에 4월5일 모임에서 충남태안을 갈려고합니다. 4월8일부터 2025 태안 세계튤립꽃박람회 행사를하던데 행사기간 전에도 입장가능한지입장료는 어떻해되는지? 좋은 답변부탁드립니다 감사합니다....!,121515, 158,2025.04.01
483735462,질문보넥도 교복 포토이즘...,보넥도 교복 포토이즘 3월31일에 끝난다는데 기간이 어디 나와있나요??,121515, 18,2025.03.31
483728851,질문충남태안두웅습지의,수심은 얼마나 되나요?,121515, 17,2025.03.31
485519922,질문충남 홍성에 광천 명성빌라에서 살고 있어요,저는 신동일 임니다 얼마전에 제 동생이 결혼했는데 신혼여행 갔다왔어요 짐에서 하루밤 잤어요 다음날 아침에 제수씨가 울고 있어요 어머님이 왜 울어 그랬어요 제수씨가 어머님 죄송해요 그래요 이불에 실수했어요 어머님이 제수씨을 목욕시켜고 저는 옷 입혔죠,121516, 33,2025.05.26
485175610,질문옥상 개방 관련,옥상개방관련 질문드려요. 옥상개방관련해서 글쓰기릉 하다가 단순 호기심에 아파트 옥상이 열려있는지 궁금해서요. 옥상에 문 옆에 출입관련 장치가 하나 있는데 혹시 옥상문 건들면 막 소리 나고 그러나요? 단순 호기심이긴한데 궁금해서요.. 아니면 옥상문 개방 여부를 알 수 있는 사이트나 앱이 있나요? 지도는 홍성 아니에요.. 이거 지우는 법을 모르겠어서..,121516, 17,2025.05.13
484969185,질문혹시 홍성이나 그 근처 놀만한 곳,남친이랑 100일 놀러 가려는데 가서 1박 할만한 곳있을까요? 차도 없고 돈도 그렇게 많은 편이 아니라 가기고 편하고 돈도 많이 안 드는 곳이면 좋겠어요ㅠ캠핑 같은것도 괜찮은데 장비다 다 없어 다 구비된 곳이면 좋을거 같아요ㅠ,121516, 18,2025.05.07
484911575,질문홍성에서 여권발급받으려면 어디로 어떻게해야하나요?,충청남도 홍성에서 거주중입니다 어머니랑 저랑 여권을 발급받아야하는데 어디서 어떻게 받아야할지모르겠어요 발급받을수있는 장소 준비물등 알려주시면 감사하겠습니다,121516, 26,2025.05.05
484763634,질문홍성 120번 버스 성인 요금 현금,홍성 120번 버스를 타려는데 성인요금을 현금으로 냈을 때 얼마 내야 하나요? 2025년 기준으로 알려주세요!,121516, 41,2025.04.30
484470002,질문가구위치바꾸는꿈,시어머니집인데요 갑자기가구위치를다바꾸고꿈속에서 저한데 어머니방에 는소리가난다고아주구석진 창고방으로옮긴이방이좋다고 그리고눈물을흘렸어요 어거 많이안좋은가요?해몽좀부탁드려요,121516, 75,2025.04.22
484190497,질문지역 거리 질문,충남홍성이랑 평택 중간 지점 지역이 어디인가요?,121516, 31,2025.04.13
484179750,질문제주통합집배센터 서부면 언재쯤 도착할까요?,316290381750 송장번호 롯데택배 제주 애월읍에 거주중인데 언제쯤 도착일까요?,121516, 23,2025.04.13
484089791,질문홍주고등학교 기숙사세탁기 쓰나요?,홍주고 기숙사 세탁기 쓰나요?,121516, 23,2025.04.12
484020312,질문홍성 내포 매직잘하는 미용실 추천좀용,추천좀요ㅠ,121516, 47,2025.04.08
485562548,질문서울 명지중학교 주변 기숙학원 ㅊㅊ,추천해주세요,121601, 13,2025.05.26
485490208,질문서울에서 제천가는거 교통편,세울에서 제천까지 가려고 합니다 교통비 저렴하게 가려는데 어케 해야하나요 조언부탁드립니다~ 출퇴근 해야하는데. 어케 해야하나요 조언보탁 드립니다,121601, 29,2025.05.23
485485920,질문제천역쪽에 헌책방,제천역쪽에 있는 헌책방위치 또는 전화번호 아시는 분 계세요?,121601, 14,2025.05.23
485266083,질문제천 아파트 2~2.5억 어느 정도 살 수 있나요?,30대 싱글 혼자서 제천에서 아파트 구하려는데요. 최소 20~25평 이상에 적당한 연식이면 되고 제천도 크진 않아서 위치도 크게 상관 없을 것 같아요. 굳이 바란다면 완전 시내쪽보다 장락동이나 이마트 강제동 이런 살짝 벗어난 곳을 선호해요. 타지역이라 부동산 갈 처지는 안 되는데 아파트나 동네 추천해주 실 수 있나요?,121601, 31,2025.05.16
485182033,질문제천화폐를 가지고 있는 사람인데요,이거로 배달도 ㄱㄴ한가요? 아님 직접 가서 써야하나요?,121601, 19,2025.05.13
485161062,질문제천치과 괜찮을까여?,치아가 엉망이라 정기적으로 방문할 제천치과 찾고 있어요. 제가 사는 동네가 너무 촌이라서.. 이제는 못미덥구요 그나마 집에서 가까운 제천으로 가서 받고 싶어요. 그래서 이왕이면 정착할 만한 곳에서 치료할 예정입니다. 요즘 기본 진료도 엉망으로 하는 곳이 많다고 해서 믿을만한 제천치과로 답변 주세요... 특히 과잉징료 없는 제천치과로요.,121601, 39,2025.05.13
485134417,질문제천 교복점 운영시간,제천에 있는 스쿨룩스스마트엘리트 운영시간 알려주세요!ㅠㅠ 그리고 가면 바로 교복 받을 수 있을까요?,121601, 26,2025.05.12
485133076,질문대학교 전문대 4년재,경상국립대랑동원대 신라대학교 대학교몇년재인지궁금해요,121601, 29,2025.05.12
485120974,질문청풍호에서 예전에 갔던 장소를 찾습니다.,길 옆에 있던 장소인데 어딘지 아시는 분이 계실까요,121601, 27,2025.05.12
485108318,질문모동숲 순위 알려주세여,스트로베리 나키 제천 근성 리카르도 실루엣 백희 박하스 파슬리 이렇게 주민들이 있는데 주민 순위좀 알려주세여,121601, 56,2025.05.11
485105148,질문제천 세명대 싸이오는거 일반인도 볼 수있나여?,학원 째꾸고 가야할지 아니면 학교 끝나고 바로 가야할지 고민입니당 ㅠ,121601, 313,2025.05.11
485055986,질문제천시ᆢ. ᆢㅋ,경찰에게 ᆢ욕 지대루 ᆢ3명 에게ᆢ욕설 ᆢ. 와. ᆢ 그걸 덥을 구 서루 서루 왜. ᆢ서루 서루 왜 ᆢ 욕 한거. ᆢ벌 써. 한달. 째 ᆢ. ᆢ와 ᆢ,121601, 21,2025.05.10
485052455,질문제천역기차,제천역에서 단양역으로 자전거 가지고 오려고 하는데 가능한가요,121601, 25,2025.05.10
484896235,질문대체공휴일 휴무 강제반납에 대해,2025년 5월5일 어린이날 6일은 대체공휴일로 지정되었는데 식당에서 사장이 대체공휴일을 휴일로 본다고 매주 화요일 쉬는날을 휴무 강제반납을 해야한다는데 난 당연히 화요일날 쉬는날이라 휴무내려는건데 사장이 쉬지말라고 하면 법적으로 타당하게 이야기할수있나요???,121601, 54,2025.05.05
484711493,질문제천치과 유명한곳,치아가 엉망이라 정기적으로 방문할 제천치과 찾고 있어요. 이왕이면 정착할 만한 곳에서 치료 받고 싶어요. 요즘 기본 진료도 엉망으로 하는 곳이 많다고 해서 믿을만한 제천치과로 답변 주세요... 특히 과잉징료 없는 곳으로요.,121601, 21,2025.04.29
484472189,질문제천 맛집 질문,어디 잇을까요,121601, 78,2025.04.22
484450710,질문제천 푸파라는 회사,제천에서 푸파라는 회사에서 도움을 받으신 분 계신가요? 돈을 받았는다던지일거리를 소개 받았다던지 그리고 이상한데는 아닌거죠?,121601, 10,2025.04.21
484436696,질문전남에서 제천산업고 전학,이제 고1인데 전남에서 제천산업고로 전학을 가려고 알아보는 중인데 지금 특성화고에서 특성화고로 가려는데 제천산업고는 타지역 전학을 안받아주나요ᩚ?ᩚ?ᩚ 만약 받아준다해도 자취해서 혼자만 올라갈 예정인데 온 가족이 주소를 그쪽으로 넘겨야하나요ᩚ?ᩚ?ᩚ 그리고 제천산업고 전학 받아주는데 내신이나 출결 커트라인이 어디까지인가요ᩚ?ᩚ?,121601, 27,2025.04.21
484235211,질문제천에서 울산까지 ㅠㅠ,제천역에서 울산역까지 갈려고 하는데… 기차를 처음 타는데 어떻게 가야 하나요 ㅠㅠ,121601, 82,2025.04.15
484170342,질문진짜 급해요 제천 시내에서 제천 시립도서관 입구 버정앞,어디서 타고 몇번 타야하나요??????,121601, 44,2025.04.13
484053500,질문제천도 쿠팡 로켓프레시 되나요?,로켓 프레시 되나요? 다 일시품절이라고만 떠있어서요,121601, 29,2025.04.09
484046893,질문제천버스민원신고,제목 그대로고 어디서 어떻게 하는지 알려주세요,121601, 40,2025.04.09
484032722,질문제천상고동아리,상고에 동아리 어떤것들 있나요?? 경쟁률은 빡센가요?,121601, 44,2025.04.09
484032189,질문제천 상고 질문,이제 내년이면 고딩되는 중3인데요 제가 인문계쪽은 아니라 상고를 가려하는데 화산동에서 버스 어떤거 타고 가야하나요? 상고 시설이나 선생님들은 괜찮을까요??ㅠㅠ,121601, 40,2025.04.09
483932973,질문제천 여성 도서관...,제천 여성 도서관….? 혹시 무료인가요 그냥 들어가서 자리 잡고 쓰면 될까요…??,121601, 23,2025.04.06
483853194,질문제천 상고...,제천 상고 학과좀 알려주세요ㅠㅠ,121601, 40,2025.04.03
483834930,질문방향 문의드립니다.,평택 소사벌에서 제천시청이 북동쪽이 되나요? 정동쪽이 되나요?,121601, 19,2025.04.03
483803248,질문청풍 가는 버스 뭐뭐 있나요? 저녁 7시 이후로요ㅠㅠ,저녁 7시 이후부터 8시 전 청풍 가는 버스 있나요ㅠㅠ,121601, 18,2025.04.02
483771998,질문방위 질문드립니다.,평택에서 제천이 정동쪽인가요? 북동쪽인가요? 답변 미리감사드립니다.,121601, 24,2025.04.01
483743493,질문제천고 제천여고 비평준화던데 성적순인가요 뺑뺑이인가요,제천고 제천여고 제천제일고 성적순으로 들어가는 학교들 인가요 아니면 성적 상관없이 뺑뺑이로 바뀌었나요,121601, 26,2025.03.31
483691598,질문제천 월악산 신륵사,제가 신라유물 처돌인데 체력은 개똥이라 신륵사만 보고 빠르게 빠질거거든요?? 신륵사가 해발고도 몇m인지 몇km를 걸어야하는지 최단거리로 알려주시고 경로 지도 찍어주실분???,121601, 31,2025.03.30
485615057,질문집으로(가경동) 방문진료가능한 충북 청주 내 병원,아버님이 호흡 및 거동이 거의 불가능한 상태로 간신히 누워만 계시는 상황입니다 가정형 호스피스를 이용하고싶은데 의사소견서가 필수라고 하여 알아보던차에 아무리 생각해도 아버님을 모시고 병원 가기엔 정말 무리라고 판단됩니다 혹시 의사가 가정에 방문하여 진찰 후 소견서를 받아볼수있는 방법은 없을까요 집: 충북 청주시 흥덕구 가경동,121602, 9,2025.05.27
485581692,질문알콜중독으로 인해 너무 힘이 듭니다,알콜중독으로 인해 건강상태가 너무 좋지 않습니다.. 서울경기권(다사랑병원은 제가 못 견딜거같구요) 수도권지역 정신과병윤 괜찮은데 있으면 추천 부탁드립니다,121602, 13,2025.05.26
485579884,질문청주 아디다스 져지 수선,괜찮은 곳 있나용? 홍보 광고도 괜찮아요ㅜ 망가지지만 않으몀 돼서 기장 좀 줄일려고요 길어서,121602, 18,2025.05.26
485578143,질문청주 만19세 보톡스병원보호자 동의여부 질문,2007년생 생일 지났는데 보톡스 시술 보호자 동의 필요한가요? 만19세가 맞나요? 청주 사각턱보톡스 잘해주시는 곳 추천해주세요,121602, 43,2025.05.26
485549339,질문증평 사는데 청주여자고등학교로 가는 봉고차 있을까요??,있으면 번호 좀 알려주세요ㅠㅠ,121602, 20,2025.05.25
485540291,질문청주시내버스 세종구간,청주~세종 노선마다 운임을 다르게 책정하는 이유가 있나요? 412번 502번 509번 525번 전구간 단일운임(기본금) B3 B7번 구간요금,121602, 17,2025.05.25
485536592,질문급하게 청주 아몬드빌라(게스트하우스) 양도하려고합니다,아몬드빌라 5/29.30 급하게 양동하려고합니다 가격 4만원이고 네고 가능합니다.. 자세한 사항은 연락즈세요!!,121602, 14,2025.05.25
485536006,질문퇴근길 청주에서 서울까지 이동시간,다음주 화요일날 오후 4시20분차를 타고 청주고속터미널에서 서울경부터미널까지 가려고 합니다. 대략적으로 몇시간정도 걸릴까요??,121602, 24,2025.05.25
485533980,질문청주 108배,안녕하세요 청주에 108배 할 수 있는곳 있나요? 예약하고 돈내고 그런곡 말고 자유롭게 가서 할수 있는곳이요 청주 근처라도,121602, 15,2025.05.25
485523068,질문청주 고등 영어학원 ㅊㅊ,제가 영어를 진짜 못하는데 영어학원 좀 추천해주세요.지금 완전 거의 기초부터 해야할 판인데 완전 잘 가르쳐주고 너무 비싸진 않은 곳이 있을까요?? 그냥 진도만 바로 나가는게 아닌 제가 어느수준인지 알고 거기서부터 차근차근 하는 곳 알려주세요ㅠㅠ,121602, 11,2025.05.24
485511699,질문북청주역 착공...,북청주역 착공 시작 했어요? 현장에 건설 장비가 있네요,121602, 19,2025.05.24
485503694,질문청주 지퍼 교체해주는 수선집어디있나요?,청주 지퍼 교체해주는 수선집 어디있나요?,121602, 21,2025.05.24
485500964,질문충청북도 청주는 북쪽인가요 남쪽인가요?,그리고 가까운 지역은 어디인가요,121602, 49,2025.05.24
485474661,질문청주에 개방형 혹은 무료 헬스장 있을까요?,연휴나 주말에 저희 헬스장은 문은 닫는 관계로 운동을 할 수가 없어서요 우암산 정상에 헬스장 있던데 혹시 다른곳도 있을까요? 아니면 무료 아니더라도 1일 이용료가 저렴하거나 연휴에도 할 수 있는 헬스장 추천 부탁드립니다.,121602, 29,2025.05.23
485473852,질문청주에서 뉴발포인트로 구매할수있는 매장 있나요?,알러주시면 감사하겠습니다.,121602, 18,2025.05.23
485379045,질문안경광학과,청주 사는 고3입니다 수시로 안경광학과 지원하고 싶습니다. 수시 6장 중 5장은 건양대와 백석대에 전형을 다르게 해서 원서를 넣을 생각인데 나머지 1장을 어느 대학에 넣어야 할지 모르겠습니다. 을지대와 신한대가 그나마 가까운편인데 을지대는 상향이기도 하고 을지대 신한대 모두 재학생 평판이 좋진 않더라고요.그리고 신한대 신한국인 전형으로 넣어볼까 했지만 안경광학과는 신한국인전형으로 뽑지 않더라고요.  서울과기대에 학종-창의융합인재전형으로라도 넣어야 할까요? 서울과기대는 면접 떄문에 걱정이 되긴 하지만 나머지 일반 4년제 대학은 강원 경북전남이여서요...,121602, 29,2025.05.22
485465045,질문청주 웨딩 타투가리기,청주에 타투 가려주는 곳 있나요?,121602, 15,2025.05.22
485456976,질문대전 또는 청주에 저렴한 인쇄소가 있나요?,안녕하세요 조금 급해서 지식인에 질문 올려봅니다. 경기도 서울 지역에는 칼라 인쇄 기준 페이지당 50원에 하는 곳이 몇 군데 있는데 혹시 대전이나 청주에도 같거나 비슷한 가격으로 인쇄를 할 수 있는 곳이 있을까요? 아시는 곳 있으시면 상호명과 전화번호 부탁드리겠습니다. 미리 감사합니다.,121602, 11,2025.05.22
485423562,질문청주한씨 몆대손,할아버지 한기석 아버지 한상준 형 한성옥 본인 한성용 이렇게되고 할아버지랑 아버지는 안계셔서 몇대손인지 정확히 모르겟어요,121602, 32,2025.05.21
485372543,질문청주시 사직동 아파트 주차장 화재 170여 대 여기가,어느 아파트 단지인가요? https://news.kbs.co.kr/news/pc/view/view.do?ncd=8047506,121602, 30,2025.05.21
485412515,질문청주 무한리필 고깃집 추천...,청주 무한리필 고깃집 추천 부탁드립니다. 명륜진사갈비 돈탑 제외 AI답변 극구 사절 (욕먹고 싶은거 아니면 하지마세요),121602, 52,2025.05.21
485397709,질문청주 갸름주사...,청주 갸름주사 잘하는 곳 알려주세용,121602, 13,2025.05.20
485389898,질문청주 B7번,비하종점 돌아가서 운행 하는 이유가 뭐에요? 차리히 서울 광역버스 처럼 회차지 없애고 순환해서 집현동으로,121602, 27,2025.05.20
485375940,질문제발 도와주세요ㅠㅠ,청주 꽃다리에서 버스타고 분평동에서 내렸는데요 물건을 두고 내렸어요 713번? 712번? 둘중에 하나 타고왔는데 어디다가 전화해야 하나요???,121602, 29,2025.05.20
485375673,질문조치원역에서 가까운 청주 초등학교...,조치원역에서 가까운 청주 초등학교 5곳 정도 알려주세요(세종 초등학교 x),121602, 17,2025.05.20
485375274,질문청주 햄스터 병원,햄스터가 아프면 어디병원을 가야하나요? 제가 청주 사는데 청주에 괜찮은 병원 있을까요? 그리고 병원비는 얼마정도 하나요?,121602, 35,2025.05.20
485374483,질문청주페이로 애슐리,청주페이로 터미널 애슐리 결제 가능한가요?,121602, 48,2025.05.20
485367995,질문청주시내버스 B7번,B7번 실제적인 청주시내버스 하고 세종시내버스 따로 있는것에요? 운임 세종시내버스 하고 청주시내버스 청주구간만 똑같고 차이가 나는데요,121602, 20,2025.05.19
485367088,질문청주 B7번 버스,청주시내버스 B7번 광역급행버스 맞나요? 급행버스 치고 모두 승강장에 정차 하는데요,121602, 18,2025.05.19
485172410,질문청주 중앙여고 수련회 위치,청주 중앙여고 최근에 수련회 어디로 다녀왔나요?,121602, 38,2025.05.19
